55460.0 | 1.215025 | 15:24:20
55461.0 | 1.215 | 15:24:21
55462.0 | 1.21495 | 15:24:22
55463.0 | 1.21494 | 15:24:23
55464.0 | 1.214945 | 15:24:24
55465.0 | 1.214935 | 15:24:25
55466.0 | 1.214935 | 15:24:26
55466.0 | 1.214935 | 15:24:26
55467.0 | 1.214995 | 15:24:27
55468.0 | 1.21499 | 15:24:28
55469.0 | 1.214985 | 15:24:29
55470.0 | 1.21497 | 15:24:30
55470.0 | 1.21498 | 15:24:30
55470.0 | 1.21498 | 15:24:30
55473.0 | 1.214985 | 15:24:33
55474.0 | 1.21497 | 15:24:34
55474.0 | 1.214975 | 15:24:34
55474.0 | 1.214975 | 15:24:34
55474.0 | 1.214975 | 15:24:34
55477.0 | 1.214935 | 15:24:37
55478.0 | 1.21494 | 15:24:38
55479.0 | 1.21494 | 15:24:39
55480.0 | 1.214945 | 15:24:40
55481.0 | 1.21494 | 15:24:41
55482.0 | 1.214935 | 15:24:42
55482.0 | 1.214935 | 15:24:42
55484.0 | 1.21493 | 15:24:44
55484.0 | 1.21493 | 15:24:44
55486.0 | 1.21495 | 15:24:46
55486.0 | 1.21495 | 15:24:46
55487.0 | 1.21496 | 15:24:47
55488.0 | 1.21498 | 15:24:48
55488.0 | 1.21498 | 15:24:48
55490.0 | 1.21499 | 15:24:50
55490.0 | 1.21499 | 15:24:50
55490.0 | 1.21499 | 15:24:50
55493.0 | 1.21509 | 15:24:53
55493.0 | 1.21509 | 15:24:53
55493.0 | 1.21509 | 15:24:53
55493.0 | 1.21509 | 15:24:53
55495.0 | 1.215085 | 15:24:55
55495.0 | 1.215085 | 15:24:55
55495.0 | 1.215085 | 15:24:55
55498.0 | 1.215055 | 15:24:58
55498.0 | 1.215055 | 15:24:58
55498.0 | 1.215055 | 15:24:58
55502.0 | 1.215065 | 15:25:02
55502.0 | 1.215065 | 15:25:02
55503.0 | 1.21507 | 15:25:03
55504.0 | 1.215075 | 15:25:04
55505.0 | 1.215085 | 15:25:05
55506.0 | 1.21507 | 15:25:06
55508.0 | 1.215095 | 15:25:08
55508.0 | 1.215095 | 15:25:08
55508.0 | 1.215095 | 15:25:08
55510.0 | 1.215095 | 15:25:10
55510.0 | 1.215095 | 15:25:10
55510.0 | 1.215095 | 15:25:10
55512.0 | 1.2151 | 15:25:12
55512.0 | 1.2151 | 15:25:12
55514.0 | 1.21512 | 15:25:14
55515.0 | 1.215085 | 15:25:15
55516.0 | 1.215075 | 15:25:16
55517.0 | 1.215075 | 15:25:17
55518.0 | 1.21509 | 15:25:18
55519.0 | 1.2151 | 15:25:19
55520.0 | 1.215085 | 15:25:20
55520.0 | 1.215085 | 15:25:20
55522.0 | 1.21507 | 15:25:22
55522.0 | 1.21507 | 15:25:22
55522.0 | 1.21507 | 15:25:22
55523.0 | 1.21504 | 15:25:23
55525.0 | 1.215035 | 15:25:25
55525.0 | 1.215035 | 15:25:25
55528.0 | 1.21507 | 15:25:28
55528.0 | 1.21507 | 15:25:28
55529.0 | 1.21504 | 15:25:29
55529.0 | 1.21504 | 15:25:29
55529.0 | 1.21504 | 15:25:29
55532.0 | 1.21501 | 15:25:32
55532.0 | 1.21501 | 15:25:32
55532.0 | 1.21501 | 15:25:32
55532.0 | 1.21501 | 15:25:32
55535.0 | 1.214995 | 15:25:35
55535.0 | 1.214995 | 15:25:35
55535.0 | 1.214995 | 15:25:35
55538.0 | 1.215045 | 15:25:38
55538.0 | 1.215045 | 15:25:38
55538.0 | 1.215045 | 15:25:38
55541.0 | 1.215065 | 15:25:41
55541.0 | 1.215065 | 15:25:41
55541.0 | 1.215065 | 15:25:41
55543.0 | 1.215035 | 15:25:43
55543.0 | 1.215035 | 15:25:43
55544.0 | 1.21507 | 15:25:44
55546.0 | 1.21508 | 15:25:46
55547.0 | 1.21509 | 15:25:47
55548.0 | 1.21512 | 15:25:48
55548.0 | 1.21512 | 15:25:48
55548.0 | 1.21512 | 15:25:48
55551.0 | 1.21505 | 15:25:51
55551.0 | 1.21505 | 15:25:51
55552.0 | 1.21504 | 15:25:52
55552.0 | 1.21504 | 15:25:52
55554.0 | 1.21504 | 15:25:54
55554.0 | 1.21504 | 15:25:54
55554.0 | 1.21504 | 15:25:54
55556.0 | 1.21504 | 15:25:56
55557.0 | 1.215035 | 15:25:57
55557.0 | 1.215035 | 15:25:57
55559.0 | 1.215035 | 15:25:59
55559.0 | 1.215035 | 15:25:59
55561.0 | 1.215005 | 15:26:01
55562.0 | 1.214965 | 15:26:02
55562.0 | 1.214965 | 15:26:02
55564.0 | 1.214955 | 15:26:04
55565.0 | 1.21496 | 15:26:05
55565.0 | 1.21496 | 15:26:05
55566.0 | 1.214965 | 15:26:06
55566.0 | 1.214965 | 15:26:06
55566.0 | 1.214965 | 15:26:06
55570.0 | 1.214965 | 15:26:10
55571.0 | 1.214965 | 15:26:11
55571.0 | 1.214965 | 15:26:11
55572.0 | 1.21498 | 15:26:12
55573.0 | 1.21498 | 15:26:13
55575.0 | 1.21499 | 15:26:15
55575.0 | 1.214985 | 15:26:15
55577.0 | 1.214975 | 15:26:17
55577.0 | 1.214965 | 15:26:17
55578.0 | 1.214965 | 15:26:18
55578.0 | 1.214965 | 15:26:18
55578.0 | 1.214965 | 15:26:18
55578.0 | 1.214965 | 15:26:18
55582.0 | 1.214915 | 15:26:22
55582.0 | 1.214915 | 15:26:22
55583.0 | 1.214925 | 15:26:23
55584.0 | 1.214965 | 15:26:24
55586.0 | 1.214965 | 15:26:26
55587.0 | 1.214945 | 15:26:27
55588.0 | 1.21496 | 15:26:28
55589.0 | 1.21499 | 15:26:29
55589.0 | 1.21499 | 15:26:29
55589.0 | 1.21499 | 15:26:29
55591.0 | 1.21499 | 15:26:31
55591.0 | 1.21499 | 15:26:31
55591.0 | 1.21499 | 15:26:31
55594.0 | 1.214985 | 15:26:34
55594.0 | 1.214975 | 15:26:34
55594.0 | 1.214975 | 15:26:34
55597.0 | 1.214955 | 15:26:37
55597.0 | 1.214955 | 15:26:37
55598.0 | 1.21495 | 15:26:38
55598.0 | 1.21495 | 15:26:38
55600.0 | 1.21497 | 15:26:40
55600.0 | 1.214975 | 15:26:40
55602.0 | 1.214955 | 15:26:42
55602.0 | 1.214955 | 15:26:42
55602.0 | 1.214955 | 15:26:42
55602.0 | 1.214955 | 15:26:42
55605.0 | 1.214955 | 15:26:45
55605.0 | 1.214955 | 15:26:45
55608.0 | 1.214905 | 15:26:48
55608.0 | 1.214905 | 15:26:48
55609.0 | 1.214885 | 15:26:49
55609.0 | 1.214875 | 15:26:49
55609.0 | 1.214875 | 15:26:49
55612.0 | 1.21488 | 15:26:52
55612.0 | 1.21488 | 15:26:52
55614.0 | 1.214895 | 15:26:54
55615.0 | 1.21488 | 15:26:55
55615.0 | 1.21488 | 15:26:55
55615.0 | 1.21488 | 15:26:55
55615.0 | 1.21488 | 15:26:55
55618.0 | 1.214875 | 15:26:58
55620.0 | 1.214845 | 15:27:00
55620.0 | 1.21485 | 15:27:00
55621.0 | 1.214855 | 15:27:01
55622.0 | 1.214865 | 15:27:02
55623.0 | 1.21484 | 15:27:03
55623.0 | 1.21484 | 15:27:03
55625.0 | 1.21486 | 15:27:05
55625.0 | 1.21486 | 15:27:05
55626.0 | 1.214865 | 15:27:06
55627.0 | 1.21486 | 15:27:07
55628.0 | 1.21486 | 15:27:08
55629.0 | 1.21484 | 15:27:09
55630.0 | 1.21486 | 15:27:10
55630.0 | 1.21486 | 15:27:10
55632.0 | 1.21494 | 15:27:12
55632.0 | 1.21494 | 15:27:12
55632.0 | 1.21494 | 15:27:12
55634.0 | 1.21496 | 15:27:14
55634.0 | 1.21496 | 15:27:14
55634.0 | 1.214955 | 15:27:14
55634.0 | 1.214955 | 15:27:14
55637.0 | 1.21496 | 15:27:17
55639.0 | 1.214965 | 15:27:19
55639.0 | 1.214965 | 15:27:19
55640.0 | 1.214935 | 15:27:20
55640.0 | 1.214935 | 15:27:20
55643.0 | 1.21488 | 15:27:23
55643.0 | 1.21488 | 15:27:23
55644.0 | 1.2149 | 15:27:24
55644.0 | 1.2149 | 15:27:24
55644.0 | 1.2149 | 15:27:24
55647.0 | 1.21491 | 15:27:27
55647.0 | 1.21491 | 15:27:27
55647.0 | 1.21491 | 15:27:27
55647.0 | 1.21491 | 15:27:27
55647.0 | 1.21491 | 15:27:27
55652.0 | 1.21493 | 15:27:32
55653.0 | 1.214975 | 15:27:33
55653.0 | 1.214975 | 15:27:33
55654.0 | 1.215065 | 15:27:34
55655.0 | 1.21508 | 15:27:35
55655.0 | 1.21508 | 15:27:35
55657.0 | 1.215125 | 15:27:37
55658.0 | 1.21517 | 15:27:38
55659.0 | 1.215155 | 15:27:39
55660.0 | 1.215175 | 15:27:40
55661.0 | 1.21518 | 15:27:41
55661.0 | 1.21518 | 15:27:41
55663.0 | 1.21514 | 15:27:43
55664.0 | 1.215145 | 15:27:44
55665.0 | 1.215085 | 15:27:45
55665.0 | 1.21509 | 15:27:45
55666.0 | 1.215105 | 15:27:46
55667.0 | 1.21511 | 15:27:47
55668.0 | 1.21509 | 15:27:48
55669.0 | 1.21509 | 15:27:49
55670.0 | 1.215035 | 15:27:50
55671.0 | 1.215035 | 15:27:51
55672.0 | 1.21503 | 15:27:52
55672.0 | 1.21503 | 15:27:52
55674.0 | 1.215055 | 15:27:54
55675.0 | 1.21503 | 15:27:55
55675.0 | 1.215025 | 15:27:55
55677.0 | 1.215055 | 15:27:57
55678.0 | 1.21504 | 15:27:58
55679.0 | 1.215055 | 15:27:59
55679.0 | 1.215055 | 15:27:59
55680.0 | 1.215075 | 15:28:00
55681.0 | 1.21507 | 15:28:01
55682.0 | 1.215075 | 15:28:02
55682.0 | 1.215075 | 15:28:02
55682.0 | 1.215075 | 15:28:02
55684.0 | 1.21508 | 15:28:04
55684.0 | 1.21508 | 15:28:04
55684.0 | 1.21508 | 15:28:04
55688.0 | 1.21517 | 15:28:08
55688.0 | 1.215175 | 15:28:08
55689.0 | 1.21513 | 15:28:09
55689.0 | 1.21513 | 15:28:09
55691.0 | 1.2151 | 15:28:11
55691.0 | 1.2151 | 15:28:11
55691.0 | 1.2151 | 15:28:11
55693.0 | 1.21509 | 15:28:13
55693.0 | 1.21509 | 15:28:13
55693.0 | 1.21509 | 15:28:13
55695.0 | 1.215085 | 15:28:15
55695.0 | 1.215085 | 15:28:15
55697.0 | 1.21509 | 15:28:17
55697.0 | 1.21509 | 15:28:17
55699.0 | 1.215135 | 15:28:19
55700.0 | 1.215135 | 15:28:20
55702.0 | 1.215095 | 15:28:22
55702.0 | 1.2151 | 15:28:22
55702.0 | 1.2151 | 15:28:22
55705.0 | 1.21513 | 15:28:25
55705.0 | 1.21514 | 15:28:25
55706.0 | 1.21517 | 15:28:26
55707.0 | 1.215175 | 15:28:27
55708.0 | 1.215155 | 15:28:28
55708.0 | 1.215155 | 15:28:28
55708.0 | 1.215155 | 15:28:28
55711.0 | 1.21513 | 15:28:31
55711.0 | 1.21513 | 15:28:31
55711.0 | 1.21513 | 15:28:31
55711.0 | 1.21513 | 15:28:31
55711.0 | 1.21513 | 15:28:31
